"uid_txt","regex","text","n","year"
"dhb.bullying_nature_something_else","nature.*something.else","e03a. nature of bullying and/or harassment: something else not listed here (% of those ticking at least one e03a option) [note 2] [note 3]",12,2021
"dhb.bullying_nature_something_else","nature.*something.else","e03a_16. how would you describe the nature of the bullying and harassment you experienced? something else not listed here (% of those ticking at least one e03a option) [note 5]",12,2021
"dhb.bullying_nature_something_else","nature.*something.else","e03a. nature of bullying and/or harassment – something else not listed here (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_something_else","nature.*something.else","e03a_16: nature of bullying and/or harassment – something else not listed here (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_something_else","nature.*something.else","e03a. nature of bullying and/or harassment_ something else not listed here (% yes to e03 selecting this option)",12,2019
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11 how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'undermining or taking credit for my work' of those who ticked at least one e03a option) [notes 8, 9]",12,2024
"dhb.bullying_nature_undermining","nature.*undermining","how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'undermining or taking credit for my work' of those who ticked at least one e03a option)",12,2024
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11. how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'undermining or taking credit for my work' of those ticking at least one e03a option)",12,2023
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11. how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'undermining or taking credit for my work') [notes 8, 9]",12,2023
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11. nature of bullying and/or harassment: undermining or taking credit for my work (% of those ticking at least one e03a option)",12,2022
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11. nature of bullying and/or harassment: undermining or taking credit for my work (% of those ticking at least one e03a option) [note 3] [note 4]",12,2022
"dhb.bullying_nature_undermining","nature.*undermining","e03a. nature of bullying and/or harassment: undermining or taking credit for my work (% of those ticking at least one e03a option)",12,2021
"dhb.bullying_nature_undermining","nature.*undermining","e03a. nature of bullying and/or harassment: undermining or taking credit for my work (% of those ticking at least one e03a option) [note 2] [note 3]",12,2021
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11. how would you describe the nature of the bullying and harassment you experienced? undermining or taking credit for my work (% of those ticking at least one e03a option) [note 5]",12,2021
"dhb.bullying_nature_undermining","nature.*undermining","e03a. nature of bullying and/or harassment – undermining or taking credit for my work (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_undermining","nature.*undermining","e03a_11: nature of bullying and/or harassment – undermining or taking credit for my work (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_undermining","nature.*undermining","e03a. nature of bullying and/or harassment_undermining or taking credit for my work (% yes to e03 selecting this option)",12,2019
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09 how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'treated less favourably to others' of those who ticked at least one e03a option) [notes 8, 9]",12,2024
"dhb.bullying_nature_unfavourable","nature.*less.favourably","how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'treated less favourably to others' of those who ticked at least one e03a option)",12,2024
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09. how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'treated less favourably to others' of those ticking at least one e03a option)",12,2023
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09. how would you describe the nature of the bullying and or harassment you experienced? (% selecting 'treated less favourably to others') [notes 8, 9]",12,2023
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09. nature of bullying and/or harassment: treated less favourably to others (% of those ticking at least one e03a option)",12,2022
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09. nature of bullying and/or harassment: treated less favourably to others (% of those ticking at least one e03a option) [note 3] [note 4]",12,2022
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a. nature of bullying and/or harassment: treated less favourably to others (% of those ticking at least one e03a option)",12,2021
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a. nature of bullying and/or harassment: treated less favourably to others (% of those ticking at least one e03a option) [note 2] [note 3]",12,2021
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09. how would you describe the nature of the bullying and harassment you experienced? treated less favourably to others (% of those ticking at least one e03a option) [note 5]",12,2021
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a. nature of bullying and/or harassment – treated less favourably to others (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a_09: nature of bullying and/or harassment – treated less favourably to others (% yes to e03 selecting this option)",12,2020
"dhb.bullying_nature_unfavourable","nature.*less.favourably","e03a. nature of bullying and/or harassment_treated less favourably to others (% yes to e03 selecting this option)",12,2019
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07 on which of the following grounds were you discriminated against? (% selecting 'grade or responsibility level' of those who ticked at least one e02 option) [notes 7, 9]",12,2024
"dhb.discrimination_grade","grounds.*(\b|_)grade","on which of the following grounds were you discriminated against? (% selecting 'grade or responsibility level' of those who ticked at least one e02 option)",12,2024
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. on which of the following grounds were you discriminated against? (% selecting 'grade or responsibility level' of those ticking at least one e02 option)",12,2023
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. on which of the following grounds were you discriminated against? (% selecting 'grade or responsibility level') [notes 7, 9]",12,2023
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. grounds of discrimination: grade or responsibility level (% of those ticking at least one e02 option)",12,2022
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. grounds of discrimination: grade or responsibility level (% of those ticking at least one e02 option) [note 2] [note 4]",12,2022
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. on which of the following grounds were you discriminated against? grade or responsibility level (% of those ticking at least one e02 option) [note 4]",12,2021
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07. grounds of discrimination – grade or responsibility level (% yes to e01 selecting this option)",12,2020
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_07: grounds of discrimination – grade or responsibility level (% yes to e01 selecting this option)",12,2020
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_7. grounds of discrimination_grade or responsibility level (% yes to e01 selecting this option)",12,2019
"dhb.discrimination_grade","grounds.*(\b|_)grade","e02_7. grounds of discrimination_grade, pay band or responsibility level (% yes to e01 selecting this option)",12,2018
