"obj","obj_class","raw_measure","raw_label"
"qs_2017_dem","character",,"I want to stay working for [my organisation] for at least the next year"
"qs_2017_dem","character",,"I want to stay working for [my organisation] for at least the next three years"
"qs_2017_dem","character",,"Civil Service Code"
"qs_2017_dem","character",,"D01. Are you aware of the Civil Service Code?"
"qs_2017_dem","character",,"D02. Are you aware of how to raise a concern under the Civil Service Code?"
"qs_2017_dem","character",,"D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?"
"qs_2017_dem","character",,"Wellbeing 8"
"qs_2017_dem","character",,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied)"
"qs_2017_dem","character",,"W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile)"
"qs_2017_dem","character",,"W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy)"
"qs_2017_dem","character",,"W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious)"
"qs_2017_dem","character",,"Discrimination, bullying and harassment"
"qs_2017_dem","character",,"E01. During the past 12 months have you personally experienced discrimination at work?"
"qs_2017_dem","character",,"E03. During the past 12 months have you personally experienced bullying or harassment at work?"
"qs_2017_dem","character",,"E05. Did you report the bullying and harassment you experienced?"
"qs_2017_dem","character",,"E06. In your opinion, has this issue been resolved?"
"qs_2017_org","character",,"Response rate"
"qs_2017_org","character",,"Employee engagement index"
"qs_2017_org","character",,"My work"
"qs_2017_org","character",,"Organisational objectives and purpose1"
"qs_2017_org","character",,"My manager"
"qs_2017_org","character",,"My team"
"qs_2017_org","character",,"Learning and development"
"qs_2017_org","character",,"Inclusion and fair treatment"
"qs_2017_org","character",,"Resources and workload1"
"qs_2017_org","character",,"Pay and benefits"
"qs_2017_org","character",,"Leadership and managing change1"
"qs_2017_org","character",,"B01"
"qs_2017_org","character",,"B02"
"qs_2017_org","character",,"B03"
"qs_2017_org","character",,"B04"
"qs_2017_org","character",,"B05"
"qs_2017_org","character",,"B06"
"qs_2017_org","character",,"B07"
"qs_2017_org","character",,"B08"
"qs_2017_org","character",,"B09"
"qs_2017_org","character",,"B10"
"qs_2017_org","character",,"B11"
"qs_2017_org","character",,"B12"
"qs_2017_org","character",,"B13"
"qs_2017_org","character",,"B14"
"qs_2017_org","character",,"B15"
"qs_2017_org","character",,"B16"
"qs_2017_org","character",,"B17"
"qs_2017_org","character",,"B18"
"qs_2017_org","character",,"B19"
"qs_2017_org","character",,"B20"
"qs_2017_org","character",,"B21"
"qs_2017_org","character",,"B22"
"qs_2017_org","character",,"B23"
"qs_2017_org","character",,"B24"
"qs_2017_org","character",,"B25"
"qs_2017_org","character",,"B26"
"qs_2017_org","character",,"B27"
"qs_2017_org","character",,"B28"
"qs_2017_org","character",,"B29"
"qs_2017_org","character",,"B30"
"qs_2017_org","character",,"B31"
"qs_2017_org","character",,"B32"
"qs_2017_org","character",,"B33"
"qs_2017_org","character",,"B34"
"qs_2017_org","character",,"B35"
"qs_2017_org","character",,"B36"
"qs_2017_org","character",,"B37"
"qs_2017_org","character",,"B38"
"qs_2017_org","character",,"B39"
"qs_2017_org","character",,"B40"
"qs_2017_org","character",,"B41"
"qs_2017_org","character",,"B42"
"qs_2017_org","character",,"B43"
"qs_2017_org","character",,"B44"
"qs_2017_org","character",,"B45"
"qs_2017_org","character",,"B46"
"qs_2017_org","character",,"B47"
"qs_2017_org","character",,"B48"
"qs_2017_org","character",,"B49"
"qs_2017_org","character",,"B50"
"qs_2017_org","character",,"B51"
"qs_2017_org","character",,"B52"
"qs_2017_org","character",,"B53"
"qs_2017_org","character",,"B54"
"qs_2017_org","character",,"B55"
"qs_2017_org","character",,"B56"
"qs_2017_org","character",,"B57"
"qs_2017_org","character",,"B58"
"qs_2017_org","character",,"B59"
"qs_2017_org","character",,"B60"
"qs_2017_org","character",,"B61"
"qs_2017_org","character",,"B62"
"qs_2017_org","character",,"D01"
"qs_2017_org","character",,"D02"
"qs_2017_org","character",,"D03"
"qs_2017_org","character",,"E01"
"qs_2017_org","character",,"E03"
"qs_2017_org","character",,"E05"
"qs_2017_org","character",,"E06"
"qs_2017_org","character",,"W01"
"qs_2017_org","character",,"W02"
"qs_2017_org","character",,"W03"
"qs_2017_org","character",,"W04"
"qs_2018_bm","tbl_df","EES","Employee engagement index (B47-B51)"
"qs_2018_bm","tbl_df","mw_ts","My work theme score (B01-B05)"
"qs_2018_bm","tbl_df","op_ts","Organisational objectives and purpose theme score (B06-B07)"
"qs_2018_bm","tbl_df","lm_ts","My manager theme score (B08-B17)"
"qs_2018_bm","tbl_df","mt_ts","My team theme score (B18-B20)"
"qs_2018_bm","tbl_df","ld_ts","Learning and development theme score (B21-B24)"
"qs_2018_bm","tbl_df","if_ts","Inclusion and fair treatment theme score (B25-B28)"
"qs_2018_bm","tbl_df","rw_ts","Resources and workload theme score (B29-B34)"
"qs_2018_bm","tbl_df","pb_ts","Pay and benefits theme score (B35-B37)"
"qs_2018_bm","tbl_df","lc_ts","Leadership and managing change theme score (B38-B46)"
"qs_2018_bm","tbl_df","B01","B01. I am interested in my work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B02","B02. I am sufficiently challenged by my work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B03","B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B04","B04. I feel involved in the decisions that affect my work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B05","B05. I have a choice in deciding how I do my work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B06","B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B07","B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B08","B08. My manager motivates me to be more effective in my job (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B09","B09. My manager is considerate of my life outside work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B10","B10. My manager is open to my ideas (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B11","B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B12","B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B13","B13. My manager recognises when I have done my job well (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B14","B14. I receive regular feedback on my performance (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B15","B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B16","B16. I think that my performance is evaluated fairly (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B17","B17. Poor performance is dealt with effectively in my team (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B18","B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B19","B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B20","B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B21","B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B22","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B23","B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B24","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B25","B25. I am treated fairly at work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B26","B26. I am treated with respect by the people I work with (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B27","B27. I feel valued for the work I do (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B28","B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B29","B29. I get the information I need to do my job well (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B30","B30. I have clear work objectives (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B31","B31. I have the skills I need to do my job effectively (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B32","B32. I have the tools I need to do my job effectively (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B33","B33. I have an acceptable workload (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B34","B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B35","B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B36","B36. I am satisfied with the total benefits package (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B37","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B38","B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B39","B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B40","B40. I believe that [the board has] a clear vision for the future of [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B41","B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B42","B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B43","B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B44","B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B45","B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B46","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B47","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B48","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B49","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B50","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)"
"qs_2018_bm","tbl_df","B51","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)"
