"obj","raw_label","year","proc_measure","uid"
"qs_2016_bm","W03. Overall, how happy did you feel yesterday? (% rating 7-10)",2016,"w03","7.02.003.00"
"qs_2016_bm","W04. Overall, how anxious did you feel yesterday? (% rating 0-3)",2016,"w04","7.02.004.00"
"qs_2016_dem","Number of responses",2016,,"0.00.001.00"
"qs_2016_dem","Employee engagement index 2",2016,,"1.01.001.00"
"qs_2016_dem","My work",2016,,"1.02.001.00"
"qs_2016_dem","Organisational objectives and purpose",2016,,"1.02.002.00"
"qs_2016_dem","My manager",2016,,"1.02.003.00"
"qs_2016_dem","My team",2016,,"1.02.004.00"
"qs_2016_dem","Learning and development",2016,,"1.02.005.00"
"qs_2016_dem","Inclusion and fair treatment",2016,,"1.02.006.00"
"qs_2016_dem","Resources and workload",2016,,"1.02.007.00"
"qs_2016_dem","Pay and benefits",2016,,"1.02.008.00"
"qs_2016_dem","Leadership and managing change",2016,,"1.02.009.00"
"qs_2016_dem","My work",2016,,"1.02.001.00"
"qs_2016_dem","B01. I am interested in my work",2016,"b01","2.01.001.00"
"qs_2016_dem","B02. I am sufficiently challenged by my work",2016,"b02","2.01.002.00"
"qs_2016_dem","B03. My work gives me a sense of personal accomplishment",2016,"b03","2.01.003.00"
"qs_2016_dem","B04. I feel involved in the decisions that affect my work",2016,"b04","2.01.004.00"
"qs_2016_dem","B05. I have a choice in deciding how I do my work",2016,"b05","2.01.005.00"
"qs_2016_dem","Organisational objectives and purpose",2016,,"1.02.002.00"
"qs_2016_dem","B06. I have a clear understanding of [my organisation's] purpose 3",2016,"b06","2.02.002.00"
"qs_2016_dem","B07. I have a clear understanding of [my organisation's] objectives",2016,"b07","2.02.001.00"
"qs_2016_dem","B08. I understand how my work contributes to [my organisation's] objectives",2016,"b08","2.02.003.00"
"qs_2016_dem","My manager",2016,,"1.02.003.00"
"qs_2016_dem","B09. My manager motivates me to be more effective in my job",2016,"b09","2.03.001.00"
"qs_2016_dem","B10. My manager is considerate of my life outside work",2016,"b10","2.03.004.00"
"qs_2016_dem","B11. My manager is open to my ideas",2016,"b11","2.03.005.00"
"qs_2016_dem","B12. My manager helps me to understand how I contribute to [my organisation's] objectives",2016,"b12","2.03.006.00"
"qs_2016_dem","B13. Overall, I have confidence in the decisions made by my manager",2016,"b13","2.03.007.00"
"qs_2016_dem","B14. My manager recognises when I have done my job well",2016,"b14","2.03.008.00"
"qs_2016_dem","B15. I receive regular feedback on my performance",2016,"b15","2.03.009.00"
"qs_2016_dem","B16. The feedback I receive helps me to improve my performance",2016,"b16","2.03.010.00"
"qs_2016_dem","B17. I think that my performance is evaluated fairly",2016,"b17","2.03.011.00"
"qs_2016_dem","B18. Poor performance is dealt with effectively in my team",2016,"b18","2.03.013.00"
"qs_2016_dem","My team",2016,,"1.02.004.00"
"qs_2016_dem","B19. The people in my team can be relied upon to help when things get difficult in my job",2016,"b19","2.04.001.00"
"qs_2016_dem","B20. The people in my team work together to find ways to improve the service we provide",2016,"b20","2.04.002.00"
"qs_2016_dem","B21. The people in my team are encouraged to come up with new and better ways of doing things",2016,"b21","2.04.003.00"
"qs_2016_dem","Learning and development",2016,,"1.02.005.00"
"qs_2016_dem","B22. I am able to access the right learning and development opportunities when I need to",2016,"b22","2.05.001.00"
"qs_2016_dem","B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance",2016,"b23","2.05.002.00"
"qs_2016_dem","B24. There are opportunities for me to develop my career in [my organisation]",2016,"b24","2.05.003.00"
"qs_2016_dem","B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career",2016,"b25","2.05.004.00"
"qs_2016_dem","Inclusion and fair treatment",2016,,"1.02.006.00"
"qs_2016_dem","B26. I am treated fairly at work",2016,"b26","2.06.001.00"
"qs_2016_dem","B27. I am treated with respect by the people I work with",2016,"b27","2.06.002.00"
"qs_2016_dem","B28. I feel valued for the work I do",2016,"b28","2.06.003.00"
"qs_2016_dem","B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)",2016,"b29","2.06.004.00"
"qs_2016_dem","Resources and workload",2016,,"1.02.007.00"
"qs_2016_dem","B30. In my job, I am clear what is expected of me",2016,"b30","2.07.003.00"
"qs_2016_dem","B31. I get the information I need to do my job well",2016,"b31","2.07.001.00"
"qs_2016_dem","B32. I have clear work objectives",2016,"b32","2.07.002.00"
"qs_2016_dem","B33. I have the skills I need to do my job effectively",2016,"b33","2.07.004.00"
"qs_2016_dem","B34. I have the tools I need to do my job effectively",2016,"b34","2.07.005.00"
"qs_2016_dem","B35. I have an acceptable workload",2016,"b35","2.07.006.00"
"qs_2016_dem","B36. I achieve a good balance between my work life and my private life",2016,"b36","2.07.007.00"
"qs_2016_dem","Pay and benefits",2016,,"1.02.008.00"
"qs_2016_dem","B37. I feel that my pay adequately reflects my performance",2016,"b37","2.08.001.00"
"qs_2016_dem","B38. I am satisfied with the total benefits package",2016,"b38","2.08.002.00"
"qs_2016_dem","B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable",2016,"b39","2.08.003.00"
"qs_2016_dem","Leadership and managing change",2016,,"1.02.009.00"
"qs_2016_dem","B40. I feel that [my organisation] as a whole is managed well",2016,"b40","2.09.004.00"
"qs_2016_dem","B41. [Senior managers] in [my organisation] are sufficiently visible",2016,"b41","2.09.001.00"
"qs_2016_dem","B42. I believe the actions of [senior managers] are consistent with [my organisation's] values",2016,"b42","2.09.002.00"
"qs_2016_dem","B43. I believe that [the board has] a clear vision for the future of [my organisation]",2016,"b43","2.09.003.00"
"qs_2016_dem","B44. Overall, I have confidence in the decisions made by [my organisation's senior managers]",2016,"b44","2.09.005.00"
"qs_2016_dem","B45. I feel that change is managed well in [my organisation]",2016,"b45","2.09.006.00"
"qs_2016_dem","B46. When changes are made in [my organisation] they are usually for the better",2016,"b46","2.09.007.00"
"qs_2016_dem","B47. [My organisation] keeps me informed about matters that affect me",2016,"b47","2.09.008.00"
"qs_2016_dem","B48. I have the opportunity to contribute my views before decisions are made that affect me",2016,"b48","2.09.009.00"
"qs_2016_dem","B49. I think it is safe to challenge the way things are done in [my organisation]",2016,"b49","2.09.010.00"
"qs_2016_dem","Employee engagement",2016,,
"qs_2016_dem","B50. I am proud when I tell others I am part of [my organisation]",2016,"b50","2.10.001.00"
"qs_2016_dem","B51. I would recommend [my organisation] as a great place to work",2016,"b51","2.10.002.00"
"qs_2016_dem","B52. I feel a strong personal attachment to [my organisation]",2016,"b52","2.10.003.00"
"qs_2016_dem","B53. [My organisation] inspires me to do the best in my job",2016,"b53","2.10.004.00"
"qs_2016_dem","B54. [My organisation] motivates me to help it achieve its objectives",2016,"b54","2.10.005.00"
"qs_2016_dem","Taking action",2016,,
"qs_2016_dem","B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey",2016,"b55","2.11.001.00"
"qs_2016_dem","B56. I believe that managers where I work will take action on the results from this survey",2016,"b56","2.11.002.00"
"qs_2016_dem","B57. Where I work, I think effective action has been taken on the results of the last survey",2016,"b57","2.11.003.00"
"qs_2016_dem","Organisational culture",2016,,
"qs_2016_dem","B58. I am trusted to carry out my job effectively",2016,"b58","3.01.001.00"
"qs_2016_dem","B59. I believe I would be supported if I try a new idea, even if it may not work",2016,"b59","3.01.002.00"
"qs_2016_dem","B60. When I talk about [my organisation] I say ""we"" rather than ""they",2016,"b60","3.01.004.00"
"qs_2016_dem","B61. I have some really good friendships at work",2016,"b61","3.01.005.00"
"qs_2016_dem","Leadership statement 4",2016,,
"qs_2016_dem","B62 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement",2016,"b62","3.02.007.00"
"qs_2016_dem","B63 My manager actively role models the behaviours set out in the Civil Service Leadership Statement",2016,"b63","3.02.008.00"
"qs_2016_dem","C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?",2016,"c01",
"qs_2016_dem","I want to leave [my organisation] as soon as possible",2016,,"4.01.001.01"
"qs_2016_dem","I want to leave [my organisation] within the next 12 months",2016,,"4.01.001.02"
"qs_2016_dem","I want to stay working for [my organisation] for at least the next year",2016,,"4.01.001.03"
"qs_2016_dem","I want to stay working for [my organisation] for at least the next three years",2016,,"4.01.001.04"
"qs_2016_dem","Civil Service Code",2016,,
"qs_2016_dem","D01. Are you aware of the Civil Service Code?",2016,"d01","5.01.001.00"
"qs_2016_dem","D02. Are you aware of how to raise a concern under the Civil Service Code?",2016,"d02","5.01.002.00"
"qs_2016_dem","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?",2016,"d03","5.01.003.00"
"qs_2016_dem","Wellbeing 5",2016,,
"qs_2016_dem","W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied)",2016,"w01","7.02.001.00"
"qs_2016_dem","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile)",2016,"w02","7.02.002.00"
"qs_2016_dem","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy)",2016,"w03","7.02.003.00"
"qs_2016_dem","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious)",2016,"w04","7.02.004.00"
"qs_2016_dem","Discrimination, bullying and harassment 6",2016,,
"qs_2016_dem","E01. During the past 12 months have you personally experienced discrimination at work?",2016,"e01","6.01.001.00"
"qs_2016_dem","E03. During the past 12 months have you personally experienced bullying or harassment at work?",2016,"e03","6.02.001.00"
"qs_2016_dem","E05. Did you report the bullying and harassment you experienced?",2016,"e05","6.02.004.00"
"qs_2016_dem","E06. In your opinion, has this issue been resolved?",2016,"e06","6.04.001.00"
"qs_2016_org","Response_rate",2016,,"0.00.002.00"
"qs_2016_org","EES",2016,"ees","1.01.001.00"
"qs_2016_org","mw_ts",2016,"mw_ts","1.02.001.00"
"qs_2016_org","op_ts",2016,"op_ts","1.02.002.00"
"qs_2016_org","lm_ts",2016,"lm_ts","1.02.003.00"
"qs_2016_org","mt_ts",2016,"mt_ts","1.02.004.00"
"qs_2016_org","ld_ts",2016,"ld_ts","1.02.005.00"
"qs_2016_org","if_ts",2016,"if_ts","1.02.006.00"
"qs_2016_org","rw_ts",2016,"rw_ts","1.02.007.00"
"qs_2016_org","pb_ts",2016,"pb_ts","1.02.008.00"
"qs_2016_org","lc_ts",2016,"lc_ts","1.02.009.00"
"qs_2016_org","B01",2016,"b01","2.01.001.00"
"qs_2016_org","B02",2016,"b02","2.01.002.00"
"qs_2016_org","B03",2016,"b03","2.01.003.00"
"qs_2016_org","B04",2016,"b04","2.01.004.00"
"qs_2016_org","B05",2016,"b05","2.01.005.00"
"qs_2016_org","B06",2016,"b06","2.02.002.00"
"qs_2016_org","B07",2016,"b07","2.02.001.00"
"qs_2016_org","B08",2016,"b08","2.02.003.00"
"qs_2016_org","B09",2016,"b09","2.03.001.00"
"qs_2016_org","B10",2016,"b10","2.03.004.00"
"qs_2016_org","B11",2016,"b11","2.03.005.00"
"qs_2016_org","B12",2016,"b12","2.03.006.00"
"qs_2016_org","B13",2016,"b13","2.03.007.00"
"qs_2016_org","B14",2016,"b14","2.03.008.00"
"qs_2016_org","B15",2016,"b15","2.03.009.00"
"qs_2016_org","B16",2016,"b16","2.03.010.00"
"qs_2016_org","B17",2016,"b17","2.03.011.00"
"qs_2016_org","B18",2016,"b18","2.03.013.00"
"qs_2016_org","B19",2016,"b19","2.04.001.00"
"qs_2016_org","B20",2016,"b20","2.04.002.00"
"qs_2016_org","B21",2016,"b21","2.04.003.00"
"qs_2016_org","B22",2016,"b22","2.05.001.00"
"qs_2016_org","B23",2016,"b23","2.05.002.00"
"qs_2016_org","B24",2016,"b24","2.05.003.00"
"qs_2016_org","B25",2016,"b25","2.05.004.00"
"qs_2016_org","B26",2016,"b26","2.06.001.00"
"qs_2016_org","B27",2016,"b27","2.06.002.00"
"qs_2016_org","B28",2016,"b28","2.06.003.00"
"qs_2016_org","B29",2016,"b29","2.06.004.00"
"qs_2016_org","B30",2016,"b30","2.07.003.00"
"qs_2016_org","B31",2016,"b31","2.07.001.00"
"qs_2016_org","B32",2016,"b32","2.07.002.00"
"qs_2016_org","B33",2016,"b33","2.07.004.00"
"qs_2016_org","B34",2016,"b34","2.07.005.00"
"qs_2016_org","B35",2016,"b35","2.07.006.00"
"qs_2016_org","B36",2016,"b36","2.07.007.00"
"qs_2016_org","B37",2016,"b37","2.08.001.00"
"qs_2016_org","B38",2016,"b38","2.08.002.00"
"qs_2016_org","B39",2016,"b39","2.08.003.00"
"qs_2016_org","B40",2016,"b40","2.09.004.00"
"qs_2016_org","B41",2016,"b41","2.09.001.00"
"qs_2016_org","B42",2016,"b42","2.09.002.00"
