"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2013_bm","character",,"B62. I have some really good friendships at work",2013,"b62. i have some really good friendships at work","i have some really good friendships at work"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to leave [my organisation] as soon as possible",2013,"c01. which of the following statements most reflects your current thoughts about working for [your organisation]?: i want to leave [my organisation] as soon as possible","which of the following statements most reflects your current thoughts about working for [your organisation]: i want to leave [my organisation] as soon as possible"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to leave [my organisation] within the next 12 months",2013,"c01. which of the following statements most reflects your current thoughts about working for [your organisation]?: i want to leave [my organisation] within the next 12 months","which of the following statements most reflects your current thoughts about working for [your organisation]: i want to leave [my organisation] within the next 12 months"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to stay working for [my organisation] for at least the next year",2013,"c01. which of the following statements most reflects your current thoughts about working for [your organisation]?: i want to stay working for [my organisation] for at least the next year","which of the following statements most reflects your current thoughts about working for [your organisation]: i want to stay working for [my organisation] for at least the next year"
"qs_2013_bm","character",,"C01. Which of the following statements most reflects your current thoughts about working for [your organisation]?: I want to stay working for [my organisation] for at least the next three years",2013,"c01. which of the following statements most reflects your current thoughts about working for [your organisation]?: i want to stay working for [my organisation] for at least the next three years","which of the following statements most reflects your current thoughts about working for [your organisation]: i want to stay working for [my organisation] for at least the next three years"
"qs_2013_bm","character",,"D01. Are you aware of the Civil Service Code?",2013,"d01. are you aware of the civil service code?","are you aware of the civil service code"
"qs_2013_bm","character",,"D02. Are you aware of how to raise a concern under the Civil Service Code?",2013,"d02. are you aware of how to raise a concern under the civil service code?","are you aware of how to raise a concern under the civil service code"
"qs_2013_bm","character",,"D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly?",2013,"d03. are you confident that if you raise a concern under the civil service code in [your organisation] it would be investigated properly?","are you confident that if you raise a concern under the civil service code in [your organisation] it would be investigated properly"
"qs_2013_bm","character",,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied)",2013,"w01. overall, how satisfied are you with your life nowadays? (% 7-10) (0=not at all satisfied, 10=completely satisfied)","overall, how satisfied are you with your life nowadays"
"qs_2013_bm","character",,"W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile)",2013,"w02. overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) (0=not at all worthwhile, 10=completely worthwhile)","overall, to what extent do you think the things you do in your life are worthwhile"
"qs_2013_bm","character",,"W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy)",2013,"w03. overall, how happy did you feel yesterday? (% 7-10) (0=not at all happy, 10=completely happy)","overall, how happy did you feel yesterday"
"qs_2013_bm","character",,"W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all happy, 10=completely anxious)",2013,"w04. overall, how anxious did you feel yesterday? (% 0-3) (0=not at all happy, 10=completely anxious)","overall, how anxious did you feel yesterday"
"qs_2013_bm","character",,"E01. During the past 12 months have you personally experienced discrimination at work?",2013,"e01. during the past 12 months have you personally experienced discrimination at work?","during the past 12 months have you personally experienced discrimination at work"
